AccXmin,AccYmin,AccZmin,AccXmax,AccYmax,AccZmax,AccXmean,AccYmean,AccZmean,GyrXmin,GyrYmin,GyrZmin,GyrXmax,GyrYmax,GyrZmax,GyrXmean,GyrYmean,GyrZmean,StartTime,EndTime
0.67,-2.0,-0.44,1.68,-1.93,0.14,1.0089655172413796,-1.9879310344827585,0.004137931034482755,-12.12,-32.05,-4.66,3.18,9.8,51.45,-7.733793103448275,0.14931034482758612,5.162068965517242,2020-10-05 13:02:46.024777,2020-10-05 13:03:43.907844
-0.09,-2.0,0.09,0.72,-1.71,1.19,0.6103333333333335,-1.869666666666667,0.761,-10.33,-62.31,-10.36,38.92,8.67,17.24,-5.5903333333333345,-1.7466666666666666,3.967666666666666,2020-10-05 13:03:47.923803,2020-10-05 13:04:51.857475
0.65,-1.94,-0.06,1.69,-1.8,1.15,1.123666666666667,-1.8613333333333333,0.5846666666666667,-9.02,-32.47,3.23,7.24,8.56,78.22,-7.771333333333334,-0.0796666666666666,7.936666666666667,2020-10-05 13:04:55.854317,2020-10-05 13:05:53.879954
0.71,-1.97,-0.19,1.69,-1.81,1.03,1.255666666666667,-1.8823333333333339,0.4516666666666666,-24.96,-16.94,-4.34,97.98,35.05,6.95,-3.0099999999999993,1.6859999999999997,3.1116666666666677,2020-10-05 13:05:57.933439,2020-10-05 13:06:55.848954
0.67,-2.0,0.08,0.73,-1.79,1.01,0.6876666666666664,-1.962,0.27933333333333316,-8.55,0.56,1.22,-8.08,1.02,3.95,-8.286666666666667,0.781,3.512666666666667,2020-10-05 13:06:59.846507,2020-10-05 13:07:57.909870
0.54,-2.0,0.09,0.71,-1.81,1.01,0.6763333333333331,-1.9756666666666667,0.24866666666666667,-10.3,-8.6,3.33,59.12,21.57,16.64,-6.123666666666668,1.227,3.9990000000000006,2020-10-05 13:08:01.933391,2020-10-05 13:08:59.927676
0.69,-1.82,1.0,0.71,-1.8,1.03,0.7050000000000001,-1.8123333333333338,1.0116666666666672,-8.57,0.47,3.44,-8.1,1.0,3.74,-8.325333333333335,0.7889999999999998,3.595999999999999,2020-10-05 13:09:03.900491,2020-10-05 13:10:01.945216
0.71,-1.91,-0.15,1.6,-0.9,1.01,1.0153333333333336,-1.3523333333333332,0.2739999999999999,-9.31,-36.88,-0.12,25.16,3.72,18.46,-6.626666666666665,-0.645,3.991333333333334,2020-10-05 13:10:05.933618,2020-10-05 13:11:05.840243
0.72,-1.94,-0.1,1.69,-0.9,0.09,1.0603333333333333,-1.2629999999999992,-0.06266666666666669,-20.97,-25.65,1.93,-7.77,17.27,24.81,-8.687333333333333,0.5836666666666667,4.105333333333333,2020-10-05 13:11:09.852698,2020-10-05 13:12:07.896034
-0.43,-1.87,-0.28,0.74,-0.85,1.0,-0.1963333333333334,-1.782333333333333,0.08866666666666664,-10.5,-13.79,-6.11,18.86,12.41,5.13,-6.681666666666667,0.44666666666666666,3.201333333333334,2020-10-05 13:12:12.015704,2020-10-05 13:13:09.907527
-0.69,-1.87,-0.09,1.05,-1.78,1.02,0.29700000000000004,-1.816666666666666,0.6050000000000002,-33.85,0.61,-33.79,-8.08,250.13,3.56,-9.189666666666666,9.189333333333336,2.1283333333333334,2020-10-05 13:13:13.880398,2020-10-05 13:21:10.995316
-0.33,-1.87,-0.1,-0.31,-1.86,-0.08,-0.3196666666666667,-1.864666666666666,-0.09133333333333334,-8.56,0.53,3.13,-8.12,1.05,3.6,-8.329666666666665,0.7883333333333334,3.4123333333333337,2020-10-05 13:21:14.974595,2020-10-05 13:22:13.095410
-0.33,-2.0,-0.1,0.2,-1.86,0.06,-0.10766666666666662,-1.9226666666666667,-0.032999999999999995,-8.59,-4.49,-31.28,53.47,1.03,3.64,-6.308333333333333,0.6513333333333332,2.232666666666666,2020-10-05 13:22:17.388686,2020-10-05 13:23:19.061980
0.19,-2.0,0.04,0.2,-2.0,0.06,0.19566666666666677,-2.0,0.052000000000000025,-8.52,0.58,3.27,-8.1,1.07,3.56,-8.309666666666667,0.7973333333333332,3.4116666666666675,2020-10-05 13:23:24.191215,2020-10-05 13:24:20.975596
0.19,-2.0,0.04,0.2,-2.0,0.06,0.19533333333333344,-2.0,0.05166666666666669,-8.6,0.49,3.21,-8.15,0.99,3.61,-8.37,0.7903333333333333,3.4053333333333327,2020-10-05 13:24:25.036657,2020-10-05 13:25:23.021401
0.18,-2.0,0.04,0.21,-2.0,0.06,0.19566666666666677,-2.0,0.05300000000000003,-8.51,0.54,3.21,-8.07,0.97,3.58,-8.357666666666665,0.8076666666666666,3.4053333333333327,2020-10-05 13:25:27.039774,2020-10-05 13:26:25.030816
-0.35,-2.0,-0.14,0.2,-1.87,0.06,-0.09700000000000002,-1.933333333333334,-0.02733333333333332,-13.92,0.47,3.24,-8.18,5.21,5.27,-8.599,1.0646666666666667,3.4936666666666665,2020-10-05 13:26:29.059744,2020-10-05 13:27:26.984661
-0.33,-1.89,-0.09,-0.31,-1.87,-0.07,-0.32200000000000006,-1.8820000000000006,-0.08066666666666668,-8.54,0.63,3.21,-8.18,1.05,3.58,-8.361666666666668,0.8059999999999999,3.425,2020-10-05 13:27:31.050902,2020-10-05 13:28:31.079964
-0.33,-1.89,-0.09,-0.31,-1.88,-0.07,-0.3243333333333334,-1.8836666666666673,-0.08066666666666668,-8.46,0.47,3.25,-8.13,0.92,3.6,-8.307,0.7663333333333334,3.4543333333333335,2020-10-05 13:28:34.969215,2020-10-05 13:29:33.017912
-0.33,-1.89,-0.09,-0.31,-1.87,-0.07,-0.32066666666666677,-1.8833333333333337,-0.08166666666666668,-8.53,0.6,3.28,-8.11,0.96,3.61,-8.344333333333333,0.7730000000000002,3.465666666666667,2020-10-05 13:29:37.017150,2020-10-05 13:30:35.497648
-0.33,-1.89,-0.68,0.73,-0.9,0.17,0.4163333333333334,-1.180333333333333,-0.112,-60.67,0.55,-5.02,-7.81,16.99,55.91,-10.067,1.3509999999999998,4.849666666666666,2020-10-05 13:30:39.041660,2020-10-05 13:31:37.045791
-0.34,-1.9,-0.19,0.72,-0.86,-0.02,-0.07233333333333337,-1.6153333333333328,-0.05833333333333335,-12.69,-57.75,-79.81,12.82,13.88,19.95,-7.357333333333335,-2.574666666666666,1.6983333333333333,2020-10-05 13:31:41.081007,2020-10-05 15:36:19.737422
-0.36,-1.92,-0.04,-0.11,-1.8,0.62,-0.21299999999999997,-1.8470000000000004,0.35466666666666663,-40.22,-53.61,3.13,-8.1,1.4,19.89,-9.396999999999998,-1.015333333333333,3.9266666666666676,2020-10-05 15:36:23.768745,2020-10-05 15:37:21.736308
-0.14,-1.82,0.59,-0.12,-1.81,0.61,-0.13066666666666665,-1.8116666666666674,0.6029999999999999,-8.61,0.36,3.03,-8.09,1.03,3.55,-8.346000000000002,0.7186666666666668,3.3556666666666675,2020-10-05 15:37:25.724580,2020-10-05 15:38:25.775547
-0.14,-1.83,0.59,-0.12,-1.8,0.62,-0.13099999999999995,-1.8116666666666672,0.6043333333333332,-8.56,-0.23,2.87,-8.12,1.58,3.6,-8.353666666666667,0.7213333333333335,3.3150000000000004,2020-10-05 15:38:29.673178,2020-10-05 15:39:27.672797
-0.14,-1.82,0.59,-0.12,-1.81,0.61,-0.12999999999999995,-1.8110000000000004,0.6026666666666665,-8.56,0.56,3.19,-8.11,1.63,3.56,-8.345333333333334,0.8113333333333335,3.371666666666667,2020-10-05 15:39:31.664844,2020-10-05 15:40:31.669230
-0.14,-1.82,0.59,0.73,-1.77,1.02,0.3163333333333334,-1.7940000000000005,0.8203333333333336,-8.61,0.05,3.2,-8.02,1.63,3.61,-8.350000000000001,0.6926666666666669,3.382,2020-10-05 15:40:35.683588,2020-10-05 15:41:33.754632
0.7,-1.81,0.95,0.74,-1.77,1.06,0.7093333333333335,-1.7813333333333337,1.0146666666666673,-8.76,0.29,3.11,-7.46,1.73,3.49,-8.298,0.7786666666666667,3.339666666666667,2020-10-05 15:41:37.734800,2020-10-05 15:42:35.664809
0.64,-2.0,-0.79,1.72,-1.77,1.01,0.7429999999999998,-1.9549999999999998,0.21866666666666673,-9.56,-69.76,1.23,35.89,1.95,45.24,-6.699666666666667,-1.8309999999999995,5.168,2020-10-05 15:42:39.667240,2020-10-05 15:43:39.734335
0.65,-2.0,-0.09,1.69,-1.94,0.07,1.6430000000000002,-1.9456666666666664,-0.06900000000000002,-8.53,-2.24,-5.92,10.12,1.92,3.78,-7.696333333333333,0.7136666666666668,3.042,2020-10-05 15:43:43.663032,2020-10-05 15:44:43.676319
1.67,-1.95,-0.11,1.71,-1.94,-0.08,1.678666666666667,-1.9436666666666664,-0.09366666666666669,-8.5,0.29,3.14,-7.92,1.44,3.73,-8.324333333333332,0.7546666666666667,3.430333333333334,2020-10-05 15:44:47.762780,2020-10-05 15:53:34.783544
1.5,-2.0,-0.56,1.66,-1.95,-0.1,1.5153333333333334,-1.9610000000000007,-0.5350000000000001,-23.78,-0.11,1.64,-6.07,1.83,5.39,-8.742,0.7603333333333335,3.430333333333333,2020-10-05 15:53:38.744577,2020-10-05 15:54:36.672103
0.62,-2.0,-1.02,1.5,-1.96,-0.54,0.6733333333333333,-1.995666666666667,-0.9729999999999996,-9.05,-36.7,-1.63,-4.33,2.12,3.69,-8.237333333333332,-0.6746666666666669,3.266666666666667,2020-10-05 15:54:40.667197,2020-10-05 15:55:40.808677
-0.37,-2.0,-1.0,0.66,-1.91,-0.12,0.5713333333333336,-1.9926666666666668,-0.9436666666666665,-41.8,-32.88,3.3,-7.79,2.14,7.24,-9.675666666666668,-0.5436666666666669,3.6996666666666664,2020-10-05 15:55:44.729291,2020-10-05 15:56:42.778189
-0.36,-2.0,-0.14,-0.32,-1.89,-0.02,-0.3273333333333334,-1.9036666666666657,-0.03200000000000002,-11.69,-30.85,-5.36,-8.12,1.36,3.61,-8.471333333333332,-0.3406666666666664,3.1663333333333337,2020-10-05 15:56:46.725058,2020-10-05 15:57:44.712096
-0.33,-1.91,-0.04,-0.32,-1.89,-0.02,-0.3263333333333334,-1.9006666666666656,-0.030000000000000016,-8.56,0.2,3.29,-8.18,1.05,3.73,-8.389333333333337,0.6980000000000001,3.451666666666666,2020-10-05 15:57:48.808117,2020-10-05 15:58:46.747370
-0.34,-2.0,-0.99,0.73,-1.84,0.05,-0.21000000000000002,-1.9116666666666662,-0.15033333333333335,-43.71,-4.37,2.26,-2.26,76.22,3.77,-9.347000000000001,3.1300000000000003,3.417666666666667,2020-10-05 15:58:50.751927,2020-10-05 15:59:48.687097
0.61,-2.0,-1.25,0.73,-2.0,-0.97,0.7179999999999999,-2.0,-0.9973333333333332,-10.27,-3.0,3.15,-8.02,0.99,4.83,-8.369666666666667,0.5813333333333334,3.4746666666666663,2020-10-05 15:59:52.692177,2020-10-05 16:00:50.731842
0.71,-2.0,-1.0,0.79,-1.99,-0.84,0.7209999999999999,-1.9996666666666667,-0.9806666666666664,-8.63,0.3,2.35,-8.03,1.95,3.6,-8.307,0.7473333333333334,3.4003333333333328,2020-10-05 16:00:54.789355,2020-10-05 16:01:56.680306
0.71,-2.0,-1.0,0.73,-2.0,-0.97,0.7189999999999998,-2.0,-0.9856666666666664,-8.95,-0.05,3.16,-8.07,1.16,3.69,-8.333666666666666,0.6620000000000003,3.445666666666667,2020-10-05 16:02:00.788140,2020-10-05 16:03:00.781756
0.71,-2.0,-1.01,0.73,-2.0,-0.98,0.718,-2.0,-0.9876666666666664,-8.58,0.45,3.03,-8.0,1.47,3.67,-8.293666666666669,0.767,3.397333333333334,2020-10-05 16:03:04.739494,2020-10-05 16:04:02.758643
-0.33,-2.0,-1.0,0.72,-1.89,-0.03,0.09833333333333319,-1.9383333333333328,-0.43766666666666626,-36.6,-92.93,-5.56,-7.98,1.04,3.59,-9.293666666666669,-2.3970000000000002,3.136666666666667,2020-10-05 16:04:06.751500,2020-10-05 16:05:04.770931
-0.34,-1.91,-0.05,-0.32,-1.89,-0.02,-0.32700000000000007,-1.8983333333333328,-0.03333333333333334,-8.6,0.45,3.24,-8.19,0.95,3.67,-8.381000000000002,0.7296666666666668,3.4649999999999994,2020-10-05 16:05:08.787951,2020-10-05 16:06:06.774581
-0.33,-1.91,-0.05,-0.32,-1.89,-0.02,-0.3276666666666667,-1.898666666666666,-0.03600000000000002,-8.53,0.43,3.27,-8.1,1.02,3.67,-8.345,0.7366666666666667,3.4623333333333335,2020-10-05 16:06:10.810628,2020-10-05 16:07:08.762165
-0.34,-1.91,-0.05,-0.32,-1.89,-0.02,-0.3276666666666667,-1.8979999999999995,-0.034666666666666686,-8.57,0.51,3.18,-8.17,1.12,3.62,-8.377666666666668,0.7140000000000001,3.4403333333333337,2020-10-05 16:07:12.750766,2020-10-05 16:08:10.740385
-0.33,-1.9,-0.05,-0.32,-1.89,-0.02,-0.32700000000000007,-1.8986666666666658,-0.03566666666666669,-8.75,0.5,3.31,-8.15,1.17,3.68,-8.343,0.746,3.4459999999999997,2020-10-05 16:08:14.753194,2020-10-05 16:09:12.728433
-0.34,-1.9,-0.05,-0.32,-1.89,-0.03,-0.32700000000000007,-1.8969999999999994,-0.03566666666666669,-8.53,0.44,3.18,-8.16,1.05,3.55,-8.327333333333332,0.7410000000000002,3.4256666666666673,2020-10-05 16:09:16.742646,2020-10-05 16:10:18.746247
-0.34,-1.91,-0.04,-0.32,-1.89,-0.02,-0.32833333333333337,-1.8979999999999992,-0.034666666666666686,-8.55,0.37,3.24,-8.15,0.98,3.59,-8.329333333333334,0.6876666666666668,3.446333333333334,2020-10-05 16:10:23.721558,2020-10-05 16:11:22.735362
-0.34,-1.9,-0.04,-0.32,-1.89,-0.02,-0.3260000000000001,-1.8976666666666662,-0.03466666666666667,-8.59,0.53,3.21,-8.19,1.12,3.57,-8.358333333333334,0.7976666666666667,3.423,2020-10-05 16:11:26.734657,2020-10-05 16:12:24.747650
-0.34,-1.9,-0.05,-0.32,-1.89,-0.02,-0.32666666666666677,-1.897666666666666,-0.03500000000000002,-8.71,0.4,3.29,-8.04,0.95,3.64,-8.360000000000001,0.7326666666666668,3.4349999999999996,2020-10-05 16:12:28.802246,2020-10-05 16:13:27.219620
-0.33,-1.9,-0.04,-0.32,-1.89,-0.02,-0.32666666666666677,-1.8969999999999996,-0.033666666666666685,-8.6,0.45,3.27,-8.18,1.07,3.61,-8.361333333333336,0.731,3.4633333333333334,2020-10-05 16:13:30.762969,2020-10-05 16:14:28.726727
-0.34,-1.9,-0.05,-0.32,-1.89,-0.03,-0.3273333333333334,-1.898999999999999,-0.03600000000000001,-8.53,0.54,3.33,-8.08,0.96,3.68,-8.358666666666668,0.7423333333333333,3.439333333333333,2020-10-05 16:14:32.852543,2020-10-05 16:15:30.752685
-0.33,-1.9,-0.04,-0.32,-1.89,-0.03,-0.32500000000000007,-1.8979999999999995,-0.03533333333333335,-8.53,0.38,3.23,-8.21,0.94,3.56,-8.342666666666668,0.7483333333333334,3.4299999999999997,2020-10-05 16:15:34.748595,2020-10-05 16:16:32.736246
-0.34,-1.9,-0.04,0.67,-1.79,1.02,0.21733333333333338,-1.8453333333333335,0.5536666666666666,-8.63,-7.92,3.31,-8.26,0.98,4.29,-8.388333333333334,0.4516666666666667,3.480333333333334,2020-10-05 16:16:36.732985,2020-10-05 16:17:36.745800
0.65,-1.81,1.0,0.67,-1.8,1.02,0.6566666666666667,-1.8073333333333332,1.0120000000000002,-8.6,0.47,3.31,-8.18,0.96,3.6,-8.341,0.7576666666666667,3.4119999999999995,2020-10-05 16:17:40.728691,2020-10-05 16:18:38.814310
0.65,-1.81,1.01,0.66,-1.8,1.02,0.657,-1.807,1.0133333333333339,-8.5,0.45,3.25,-8.03,1.47,3.51,-8.302333333333335,0.776,3.3973333333333344,2020-10-05 16:18:42.721881,2020-10-05 16:19:40.729048
1.67,-1.92,-0.11,1.68,-1.9,1.09,0.8039999999999999,-1.1266666666666665,0.16300000000000006,-49.94,0.48,-2.27,-8.17,5.2,3.44,-6.422,0.5783333333333334,1.7743333333333333,2020-10-05 16:19:44.720353,2020-10-05 16:28:44.464831
1.6,-2.0,-0.17,1.68,-1.88,0.46,1.6676666666666669,-1.9206666666666667,-0.07866666666666669,-116.7,0.01,-6.8,-2.79,37.53,28.18,-12.410333333333336,2.9606666666666666,3.5303333333333335,2020-10-05 16:28:48.485045,2020-10-05 16:29:46.457878
1.67,-1.94,-0.06,1.69,-1.91,-0.01,1.6789999999999998,-1.9226666666666674,-0.03533333333333335,-8.55,0.2,3.04,-8.06,1.29,3.67,-8.344666666666669,0.762,3.3133333333333335,2020-10-05 16:29:50.440146,2020-10-05 16:30:48.447575
1.56,-1.99,-0.05,1.69,-1.87,0.41,1.6733333333333331,-1.9300000000000004,0.020999999999999987,-8.56,-34.44,2.46,35.42,1.37,29.15,-6.64,-1.4946666666666668,4.8166666666666655,2020-10-05 16:30:52.449560,2020-10-05 16:31:50.442744
1.66,-1.96,0.1,1.69,-1.95,0.11,1.6760000000000004,-1.9563333333333344,0.10400000000000004,-8.57,-0.38,3.09,-7.24,1.01,4.21,-8.341000000000001,0.6966666666666668,3.3273333333333333,2020-10-05 16:31:54.452828,2020-10-05 16:32:52.451023
1.66,-1.95,0.09,1.69,-1.92,0.11,1.6766666666666665,-1.932,0.10333333333333333,-8.71,-1.71,0.55,-8.05,4.31,5.23,-8.408666666666667,0.908,3.181,2020-10-05 16:32:56.444626,2020-10-05 16:33:56.456995
1.58,-1.93,0.09,1.72,-1.91,0.12,1.6766666666666665,-1.9273333333333331,0.10266666666666668,-8.69,-1.27,2.3,-7.96,2.79,4.35,-8.412666666666668,0.807,3.278666666666666,2020-10-05 16:34:00.442854,2020-10-05 16:34:58.457114
1.63,-1.93,0.09,1.73,-1.92,0.11,1.677,-1.9280000000000002,0.10033333333333336,-8.69,-0.4,1.84,-8.24,2.8,4.38,-8.424,0.8306666666666669,3.3306666666666667,2020-10-05 16:35:02.483519,2020-10-05 16:36:00.440476
1.62,-1.94,0.06,1.7,-1.91,0.13,1.6769999999999998,-1.9286666666666663,0.096,-8.67,-2.43,-2.53,-7.84,7.49,5.44,-8.387666666666666,0.9269999999999999,3.134666666666667,2020-10-05 16:36:04.472570,2020-10-05 16:37:02.464561
1.65,-1.96,0.07,1.71,-1.92,0.11,1.6776666666666669,-1.9286666666666668,0.09500000000000001,-8.75,-0.4,2.4,-8.16,1.99,3.79,-8.378333333333332,0.7543333333333334,3.263333333333335,2020-10-05 16:37:06.452813,2020-10-05 16:38:04.446863
1.63,-1.93,0.09,1.69,-1.91,0.11,1.6750000000000003,-1.9243333333333337,0.09733333333333336,-8.61,-0.53,3.15,-8.21,1.06,3.63,-8.389333333333331,0.7213333333333334,3.299666666666667,2020-10-05 16:38:08.459397,2020-10-05 16:39:06.605165
1.59,-1.94,0.07,1.73,-1.92,0.13,1.6743333333333332,-1.927,0.09433333333333334,-8.61,-4.11,2.0,-7.87,2.73,6.76,-8.371333333333332,0.6413333333333334,3.319333333333333,2020-10-05 16:39:10.508150,2020-10-05 16:40:08.452251
1.66,-1.95,0.06,1.73,-1.92,0.1,1.682333333333333,-1.9270000000000003,0.08766666666666668,-8.84,0.39,2.09,-8.28,2.79,3.64,-8.413,0.9056666666666668,3.1499999999999995,2020-10-05 16:40:12.452658,2020-10-05 16:41:10.441750
1.64,-1.93,0.04,1.69,-1.91,0.1,1.6776666666666666,-1.9220000000000006,0.079,-8.6,-0.19,2.09,-8.2,2.04,3.72,-8.393333333333334,0.7973333333333331,3.2250000000000005,2020-10-05 16:41:14.451029,2020-10-05 16:42:12.460323
1.65,-1.93,0.04,1.69,-1.91,0.06,1.68,-1.9210000000000007,0.047666666666666684,-8.72,0.19,3.01,-8.09,1.22,3.46,-8.421,0.7776666666666667,3.2666666666666666,2020-10-05 16:42:16.443669,2020-10-05 16:43:14.446404
1.0,-1.93,-0.16,1.69,-1.6,0.92,1.647333333333333,-1.9023333333333337,-0.006333333333333334,-79.69,0.42,3.01,-8.11,94.49,68.41,-12.325,4.158666666666666,6.7233333333333345,2020-10-05 16:43:18.450691,2020-10-05 16:44:18.546366
1.65,-1.92,-0.32,1.7,-1.81,-0.11,1.6700000000000004,-1.9093333333333322,-0.137,-31.41,0.4,-2.44,-8.03,8.86,3.43,-9.148333333333333,1.0286666666666668,3.030666666666667,2020-10-05 16:44:22.441946,2020-10-05 16:45:20.444246
1.66,-1.95,-0.2,1.69,-1.91,-0.13,1.667666666666667,-1.9206666666666679,-0.14433333333333334,-22.44,-0.27,-0.52,17.6,1.54,3.95,-7.489333333333333,0.6953333333333335,2.9916666666666667,2020-10-05 16:45:24.455788,2020-10-05 16:46:22.448013
1.58,-2.0,-0.52,1.7,-1.91,-0.04,1.6513333333333324,-1.9936666666666667,-0.09966666666666667,-26.24,-12.17,1.16,15.79,5.08,16.28,-8.116666666666667,0.3826666666666668,3.600666666666667,2020-10-05 16:46:26.451663,2020-10-05 16:47:24.448175
1.65,-2.0,-0.08,1.66,-2.0,-0.06,1.6553333333333322,-2.0,-0.06633333333333338,-8.6,0.28,3.12,-8.08,1.1,3.59,-8.363333333333335,0.7543333333333333,3.266333333333334,2020-10-05 16:47:28.458604,2020-10-05 16:48:26.448761
1.63,-2.0,-0.08,1.7,-2.0,0.01,1.6549999999999996,-2.0,-0.06333333333333338,-8.49,-1.98,2.48,-7.81,1.27,3.95,-8.283666666666665,0.6490000000000001,3.243333333333333,2020-10-05 16:48:30.452621,2020-10-05 16:49:28.447620
1.6,-2.0,-0.07,1.67,-2.0,-0.04,1.6533333333333327,-2.0,-0.06433333333333338,-8.69,0.27,3.07,-8.08,1.26,3.5,-8.359666666666667,0.6890000000000001,3.254,2020-10-05 16:49:32.444205,2020-10-05 16:50:30.466515
1.65,-2.0,-0.07,1.66,-2.0,-0.05,1.6563333333333323,-2.0,-0.06433333333333338,-8.65,0.34,3.04,-8.16,1.15,3.43,-8.374999999999998,0.7196666666666666,3.227666666666667,2020-10-05 16:50:34.449316,2020-10-05 16:51:32.443643
1.45,-2.0,-0.53,1.66,-2.0,-0.06,1.6479999999999992,-2.0,-0.08733333333333336,-8.63,-114.23,3.01,87.71,1.07,10.98,-5.180000000000001,-3.0983333333333336,3.4840000000000004,2020-10-05 16:51:36.453186,2020-10-05 16:52:34.602374
1.64,-2.0,-0.15,1.7,-2.0,-0.12,1.6526666666666656,-2.0,-0.13566666666666666,-9.6,-15.31,-3.83,-8.09,1.14,3.56,-8.374,0.20799999999999993,3.0583333333333327,2020-10-05 16:52:38.501386,2020-10-05 16:53:36.557328
1.62,-2.0,-0.15,1.66,-2.0,-0.13,1.6489999999999996,-2.0,-0.1393333333333334,-8.61,-1.23,1.85,-8.02,3.48,4.26,-8.333333333333334,0.7580000000000001,3.2809999999999993,2020-10-05 16:53:40.445441,2020-10-05 16:54:38.462694
1.63,-2.0,-0.15,1.67,-2.0,-0.12,1.6503333333333328,-2.0,-0.13899999999999998,-8.53,0.44,3.17,-8.06,2.72,3.81,-8.315,0.9003333333333333,3.3606666666666665,2020-10-05 16:54:42.557584,2020-10-05 16:55:42.450911
1.64,-2.0,-0.15,1.68,-1.92,0.28,1.6710000000000007,-1.9346666666666665,-0.10966666666666666,-8.51,-16.31,-1.56,65.86,1.55,5.24,-5.767333333333334,0.147,3.1056666666666666,2020-10-05 16:55:46.455262,2020-10-05 16:56:46.454346
1.67,-1.93,-0.13,1.68,-1.92,-0.11,1.6730000000000007,-1.9260000000000004,-0.12266666666666669,-8.75,0.52,3.11,-8.15,0.91,3.51,-8.365333333333334,0.7316666666666667,3.3070000000000004,2020-10-05 16:56:50.517857,2020-10-05 16:57:48.489820
1.63,-2.0,-0.13,1.69,-1.92,-0.05,1.669666666666667,-1.9386666666666668,-0.11666666666666665,-8.53,-13.1,-2.85,15.07,0.99,3.44,-7.510000000000002,0.2746666666666666,3.0803333333333334,2020-10-05 16:57:52.449767,2020-10-05 16:58:50.456766
1.65,-1.95,-0.13,1.68,-1.94,-0.1,1.6700000000000004,-1.9423333333333332,-0.11800000000000006,-8.49,0.27,3.06,-7.95,1.08,3.63,-8.32666666666667,0.751,3.288,2020-10-05 16:58:54.458779,2020-10-05 16:59:52.452672
1.66,-1.95,-0.13,1.68,-1.94,-0.1,1.6713333333333342,-1.9433333333333336,-0.11466666666666668,-8.69,0.56,2.99,-8.18,1.04,3.46,-8.372666666666667,0.7640000000000001,3.2700000000000005,2020-10-05 16:59:56.445120,2020-10-05 17:00:54.444258
1.66,-1.96,-0.17,1.69,-1.94,-0.11,1.671666666666667,-1.9449999999999998,-0.11766666666666667,-8.82,0.57,3.15,-8.04,1.53,3.67,-8.358666666666666,0.7986666666666665,3.3119999999999994,2020-10-05 17:00:58.452464,2020-10-05 17:01:56.485927
1.66,-1.95,-0.14,1.69,-1.93,-0.11,1.6720000000000006,-1.9423333333333332,-0.11733333333333335,-8.53,0.39,2.99,-8.16,0.95,3.52,-8.356666666666667,0.727,3.2809999999999993,2020-10-05 17:02:00.554279,2020-10-05 17:02:58.448782
1.65,-2.0,-0.13,1.68,-1.94,-0.09,1.6663333333333328,-1.9853333333333334,-0.11133333333333333,-8.53,-0.18,2.89,-8.11,2.06,3.89,-8.327666666666667,0.7560000000000001,3.334,2020-10-05 17:03:02.744134,2020-10-05 17:04:00.446161
1.65,-2.0,-0.13,1.7,-2.0,-0.09,1.6643333333333326,-2.0,-0.10333333333333335,-8.66,0.33,2.43,-8.17,2.05,3.55,-8.353,0.7843333333333333,3.230000000000001,2020-10-05 17:04:04.447945,2020-10-05 17:05:02.445136
1.65,-2.0,-0.12,1.67,-2.0,-0.09,1.662666666666666,-2.0,-0.10033333333333333,-8.6,0.39,3.05,-8.19,1.16,3.58,-8.382666666666669,0.7086666666666669,3.2746666666666657,2020-10-05 17:05:06.443634,2020-10-05 17:06:04.440951
1.65,-2.0,-0.11,1.69,-2.0,-0.09,1.663333333333333,-2.0,-0.0976666666666667,-8.59,0.39,2.15,-8.14,2.7,3.52,-8.339333333333334,0.8196666666666668,3.2716666666666665,2020-10-05 17:06:08.479393,2020-10-05 17:07:06.530686
1.65,-2.0,-0.11,1.68,-2.0,-0.09,1.662666666666666,-2.0,-0.10000000000000002,-8.56,0.33,3.04,-8.08,1.07,3.44,-8.360666666666667,0.7196666666666667,3.2389999999999994,2020-10-05 17:07:10.472067,2020-10-05 17:08:08.445740
1.66,-2.0,-0.11,1.67,-2.0,-0.09,1.6639999999999995,-2.0,-0.09766666666666667,-8.63,0.21,3.06,-8.11,1.19,3.5,-8.326999999999998,0.7490000000000001,3.277666666666667,2020-10-05 17:08:12.462288,2020-10-05 17:09:10.458991
1.65,-2.0,-0.13,1.68,-1.92,-0.09,1.6656666666666669,-1.988,-0.10166666666666671,-8.54,0.43,3.12,-8.15,1.11,3.55,-8.358666666666668,0.748,3.3119999999999994,2020-10-05 17:09:14.449906,2020-10-05 17:10:12.448754
1.66,-1.94,-0.14,1.72,-1.92,-0.11,1.673333333333334,-1.9306666666666665,-0.12300000000000003,-8.69,0.44,3.14,-8.17,0.89,3.53,-8.401,0.7033333333333334,3.3093333333333343,2020-10-05 17:10:16.444184,2020-10-05 17:11:14.515728
1.65,-1.94,-0.13,1.68,-1.91,-0.11,1.671666666666667,-1.9299999999999997,-0.12499999999999999,-8.6,0.41,3.05,-8.21,0.98,3.4,-8.362666666666666,0.761,3.268666666666667,2020-10-05 17:11:18.445645,2020-10-05 17:12:16.926233
1.52,-1.94,-0.17,1.68,-1.58,0.36,1.6640000000000006,-1.9123333333333332,-0.09066666666666665,-28.88,-43.79,-21.27,-3.81,99.18,14.97,-9.111666666666668,3.3703333333333347,2.65,2020-10-05 17:12:20.487264,2020-10-05 17:13:18.455132
